step time temp press pe ke etotal
4500 4.5 228.27284596239871917 3242.6716528372749053 -7432.1627755584058832 50.957865678279837596 -7381.2049098801262517
4600 4.6000000000000005329 248.65269803165131179 3183.2390639194040887 -7435.4706749399520049 55.507306326420930986 -7379.9633686135312018
4700 4.7000000000000001776 289.2614995997977303 3207.2023170451861915 -7443.32202129504185 64.572501299310459899 -7378.7495199957311343
4800 4.7999999999999998224 247.83391145618068663 3224.2748802534283641 -7432.8137555192752188 55.32452674019329919 -7377.4892287790817136
4900 4.9000000000000003553 245.58622077067656164 3087.6441241261441064 -7431.1068165671258612 54.822769645277567463 -7376.2840469218481303
5000 5 260.83497957165729986 3107.856972592890088 -7433.3090221400234441 58.226784693431206108 -7375.082237446592444
5100 5.1000000000000005329 270.5646968800812715 2964.7886012710469004 -7434.2843307513858235 60.398771578686812234 -7373.8855591726987768
5200 5.2000000000000001776 248.88115857693824751 3183.3201713108346667 -7428.2309871343022678 55.558306092645580065 -7372.6726810416566877
5300 5.2999999999999998224 240.2439092454008005 3308.6418521362261345 -7425.1285499316945788 53.630193314226033863 -7371.4983566174687439
5400 5.4000000000000003553 272.81974511017676832 3354.1586168588160035 -7431.2583122189380447 60.902171114986359157 -7370.3561411039518134
5500 5.5 302.35542448518731362 3384.542170941042059 -7436.713644033104174 67.495487880119455326 -7369.2181561529851024
5600 5.6000000000000005329 277.98026492109704577 3548.3476503608253552 -7430.1289644717789997 62.05416566889967811 -7368.0747988028797408
5700 5.7000000000000001776 259.85359047228348572 3370.8295787553929586 -7424.9827005099859889 58.007706976617456007 -7366.9749935333684334
5800 5.7999999999999998224 307.31731197559662405 3527.2384683955738183 -7434.5033498397360745 68.603141290147306108 -7365.9002085495885694
5900 5.9000000000000003553 271.78930843575437848 3577.2820438663320601 -7425.4990191442520882 60.672144396636163322 -7364.8268747476158751
6000 6 293.67185433754679025 3447.7789859337303824 -7429.3647652101844869 65.557034800753740456 -7363.8077304094304054
6100 6.1000000000000005329 304.57335744522652021 3569.7901783056809109 -7430.7980391706560113 67.99060209041726921 -7362.8074370802387421
6200 6.2000000000000001776 289.19776975679570796 3693.229471940827807 -7426.3830908932468446 64.558274741763938209 -7361.8248161514829917
6300 6.2999999999999998224 290.4197861112061787 3617.3598605129877797 -7425.7081990526467052 64.831068227043246566 -7360.8771308256036718
6400 6.4000000000000003553 285.85115471706359358 3437.7688387216371666 -7423.7921219029230997 63.811202268239547664 -7359.9809196346832323
6500 6.5 294.48762876680029876 3487.9910706323448721 -7424.8451437129715487 65.739141978742509309 -7359.106001734228812
6600 6.6000000000000005329 299.44520259355522285 3731.179642268959924 -7425.1081502650104085 66.845832439838986261 -7358.2623178251715217
6700 6.7000000000000001776 307.32861753602128374 3579.9947396544503135 -7426.0881396209606464 68.605665056069213392 -7357.482474564891163
6800 6.7999999999999998224 291.86259191106597655 3581.8316621060284888 -7421.8844681603804929 65.153149041513870543 -7356.7313191188668497
6900 6.9000000000000003553 310.93545566861985208 3742.0716435748081494 -7425.4462524653808941 69.410827721428603354 -7356.0354247439527171
7000 7 304.81036206057086702 3725.1564171603336035 -7423.4239921477110329 68.043509168799417353 -7355.3804829789114592
7100 7.1000000000000005329 316.58178532335034561 3872.7704744562529413 -7425.4479539147896503 70.671270709765622087 -7354.7766832050238008
7200 7.2000000000000001776 319.42236402911686355 3828.8274599509145446 -7425.5354046032252882 71.305379543546393961 -7354.2300250596790647
7300 7.2999999999999998224 320.37310459570323928 3848.9358978146765367 -7425.2653593047652976 71.51761551880110801 -7353.7477437859643032
7400 7.4000000000000003553 295.64852772014296534 3786.2716093525732504 -7419.3048104101208082 65.998292087819578455 -7353.3065183223015993
7500 7.5 288.48521949780462137 3819.4062684797972906 -7417.3320381400571932 64.399210529664557612 -7352.9328276103924509
7600 7.6000000000000005329 328.31425500555047847 3828.2586468639960913 -7425.9403833546493843 73.290336554498310306 -7352.6500468001513582
7700 7.7000000000000001776 330.61214936136815368 3912.3129149230712756 -7426.2101912885082129 73.803300728721310975 -7352.4068905597869161
7800 7.7999999999999998224 312.95945753894528707 3968.9612166550432448 -7422.0978783338796347 69.862650254265545868 -7352.2352280796139894
7900 7.9000000000000003553 303.20648386589994061 3710.0587606610297371 -7419.8302102792804362 67.685471797933914218 -7352.1447384813463941
8000 8 334.09821334381962288 3697.25787992146752 -7426.7139608973648137 74.581502706335911057 -7352.1324581910284905
8100 8.0999999999999996447 332.7420576373408494 3841.1883361240929844 -7426.4578153689844839 74.278764988942398872 -7352.1790503800420993
8200 8.1999999999999992895 324.49970432327495473 3999.7295262339239343 -7424.7404165611969802 72.438805745080870224 -7352.3016108161164084
8300 8.3000000000000007105 314.09440214649328027 3822.1213496892596595 -7422.6075460891925104 70.116006515803746879 -7352.4915395733887635
8400 8.4000000000000003553 315.07684441196863645 3611.7001686256535322 -7423.0986114708020978 70.33531933327746799 -7352.7632921375243313
8500 8.5 309.39491476221138555 3827.2386594929203056 -7422.1498246990695407 69.066929277223849226 -7353.082895421845933
8600 8.5999999999999996447 309.28622035114540267 3758.6801167632770557 -7422.5113581448576952 69.042665177060172255 -7353.4686929677973239
8700 8.7000000000000010658 293.90844048607982586 3675.4253354365046107 -7419.5141571255462623 65.609848463839512078 -7353.9043086617066365
8800 8.8000000000000007105 324.84763100651872492 3849.228223434710344 -7426.9133686184359249 72.516474208519326794 -7354.3968944099169676
8900 8.9000000000000003553 303.66486394197221443 3594.843116421646755 -7422.7135577973731415 67.787797023028531385 -7354.9257607743447807
9000 9 310.63659653510165981 3630.8593635994343458 -7424.8282098786303322 69.344112718519070881 -7355.4840971601115598
9100 9.0999999999999996447 305.52913925972558218 3825.1970656774924464 -7424.2560938759897908 68.203963434889260498 -7356.0521304411004166
9200 9.2000000000000010658 312.62139533586554307 3928.751317498323715 -7426.4349378474216792 69.787183861130557716 -7356.6477539862908088
9300 9.3000000000000007105 301.9627221344641157 3630.9383340561485056 -7424.6663508363481014 67.407824042770201345 -7357.2585267935783122
9400 9.4000000000000003553 291.98266530905050331 3607.5609844109171718 -7423.0369809387757414 65.179953298762413283 -7357.857027640013257
9500 9.5 297.8136930405121916 3520.7493785913657121 -7424.9392877999407574 66.481626858109422074 -7358.457660941830909
9600 9.5999999999999996447 280.21677439120441022 3508.7402860428419444 -7421.5995844956396468 62.553426755716394325 -7359.046157739922819
9700 9.7000000000000010658 279.68354257573042787 3647.0198540575465813 -7422.0442277874317369 62.434392206890628074 -7359.6098355805406754
9800 9.8000000000000007105 286.142666246659644 3469.8292739414850985 -7424.0457333454805848 63.876277048843427053 -7360.1694562966367812
9900 9.9000000000000003553 299.52692375461845131 3502.3186684922798122 -7427.5622994239220134 66.86407524016408388 -7360.6982241837577021
10000 10 293.66887213160686088 3586.8995802905906203 -7426.7496899849729743 65.556369076150929232 -7361.1933209088219883
10100 10.099999999999999645 292.40324377418261292 3642.1012567286434205 -7426.9370160916414534 65.273839984421499594 -7361.6631761072203517
10200 10.200000000000001066 299.66390597314727984 3658.7133009589015273 -7428.9966776701467097 66.894654091812753904 -7362.1020235783344106
10300 10.300000000000000711 295.66565958139273107 3435.3240960828534298 -7428.5113759503947222 66.002116472102798639 -7362.5092594782918241
10400 10.400000000000000355 291.16690306349477169 3532.8767033659491972 -7427.86522443218837 64.997848840568167361 -7362.8673755916206574
10500 10.5 276.36065536495004835 3435.7773821515183954 -7424.8792502648166192 61.692616550495152694 -7363.186633714321033
10600 10.599999999999999645 307.43973673214389919 3515.913854433556935 -7432.1069405578200531 68.630470446506365079 -7363.4764701113135743
10700 10.700000000000001066 284.16901290839956573 3491.0096502888818577 -7427.1457977051049966 63.43569393313148197 -7363.7101037719730812
10800 10.800000000000000711 289.16602141623025091 3522.8330835569718147 -7428.4556951838831083 64.551187487617596616 -7363.9045076962656822
10900 10.900000000000000355 288.94394994211319272 3475.3234541151700796 -7428.5525909972329828 64.501613968256037879 -7364.050977028977286
11000 11 269.63007986297236585 3505.3398999761711821 -7424.337074070829658 60.19013489998909705 -7364.1469391708405965
11100 11.099999999999999645 295.72931546391868096 3709.842215182925429 -7430.2178058172139572 66.016326519284348251 -7364.2014792979298363
11200 11.200000000000001066 292.79413585461219327 3544.2777678489883328 -7429.5710795911836613 65.361099711023044279 -7364.2099798801609722
11300 11.300000000000000711 291.85217395807319463 3603.9210818108404055 -7429.3122545715314118 65.150823418214216076 -7364.1614311533176078
11400 11.400000000000000355 300.16770921865946775 3671.7809085196149681 -7431.074693031679999 67.007119234150877674 -7364.0675737975288939
11500 11.5 290.10088313697866624 3602.867513799005792 -7428.6905641223011116 64.759878792064341724 -7363.9306853302368836
11600 11.599999999999999645 278.96762678918821621 3520.0909768186106703 -7426.0161161455735055 62.274576700434863596 -7363.7415394451381871
11700 11.700000000000001066 272.77196195681472091 3357.1379876192750089 -7424.4035967847530628 60.891504373173759745 -7363.5120924115790331
11800 11.800000000000000711 282.29935074885077029 3303.0109142712462926 -7426.2573816136746245 63.01832500434639428 -7363.239056609328145
11900 11.900000000000000355 278.11054531393585876 3378.9604508867564618 -7425.009940632136022 62.083248456783643121 -7362.9266921753524002
12000 12 303.45011733545908328 3635.6027639612643725 -7430.3158384906255378 67.739858650492692504 -7362.5759798401331864
12100 12.099999999999999645 299.72825707571558951 3574.0207250217931687 -7429.1049261669359112 66.909019334542790602 -7362.1959068323931206
12200 12.200000000000001066 290.99860685020996698 3566.9167209403849483 -7426.7481269967547632 64.960279694774342829 -7361.7878473019800367
12300 12.300000000000000711 282.93637200239282947 3516.6623386128726452 -7424.5199742811346368 63.160528705077197742 -7361.3594455760576238
12400 12.400000000000000355 290.47327746794644554 3580.0772309342510198 -7425.7561356448613878 64.84300922405594747 -7360.9131264208053835
12500 12.5 287.37659379834877882 3665.9790459417649799 -7424.6028020767134876 64.151729497734606866 -7360.4510725789787102
12600 12.599999999999999645 303.61317365687062875 3630.701899461163066 -7427.7649356198244277 67.776258083326908377 -7359.988677536497562
12700 12.700000000000001066 307.73872867426734956 3770.3344346301169026 -7428.2130128262451763 68.697215096582368687 -7359.5157977296630634
12800 12.800000000000000711 307.70585046128371687 3752.4156505707755969 -7427.737628926997786 68.689875618450841444 -7359.0477533085468167
12900 12.900000000000000355 309.11083996472308399 3688.2683361255435557 -7427.5974837402127378 69.003514615212864669 -7358.5939691249996031
13000 13 322.14449126108934252 3697.896022864751103 -7430.0547201189092448 71.913046185898110707 -7358.1416739330106793
13100 13.099999999999999645 291.67951949214949536 3691.6290586537647869 -7422.8128982011776316 65.11228136978878922 -7357.7006168313891976
13200 13.200000000000001066 286.3360438571545501 3552.2263160658180823 -7421.2035002168304345 63.919445171881626777 -7357.2840550449491275
13300 13.300000000000000711 284.4332308313544786 3532.9334423000582319 -7420.3858515131869353 63.494675899957044862 -7356.8911756132301889
13400 13.400000000000000355 310.61313685306924981 3800.701032601371935 -7425.8565450094038169 69.33887576043576928 -7356.5176692489676498
13500 13.5 300.64217374705890506 3729.5247309739561388 -7423.2876124212871218 67.113035028056870601 -7356.1745773932298107
13600 13.599999999999999645 301.37174256456052035 3772.2033535335904162 -7423.136486390592836 67.275898331611742265 -7355.8605880589811932
13700 13.700000000000001066 307.29165623921193173 3777.9081532341533602 -7424.1819882457757558 68.597414101864984559 -7355.584574143910686
13800 13.800000000000000711 325.56808988830005092 3857.8233590720737993 -7428.0218216654684511 72.677303880440035755 -7355.3445177850280743
13900 13.900000000000000355 303.41805672602458799 3807.7289520856625131 -7422.8696904274202097 67.732701687857741035 -7355.1369887395621845
14000 14 318.23512210494442343 3862.3391681673360836 -7426.0190743135162847 71.040348833281498742 -7354.9787254802349707
14100 14.099999999999999645 320.67008716850438077 3873.7483069229310786 -7426.4399580575964137 71.583911612801202295 -7354.8560464447955383
14200 14.200000000000001066 307.95594000308199156 3765.4955692439784798 -7423.5253497700050502 68.745703674673521277 -7354.7796460953313726
14300 14.300000000000000711 319.97604512565135337 3757.9382107297446964 -7426.1814867093535213 71.428979031811650202 -7354.7525076775418711
14400 14.400000000000000355 313.55260587121972549 3864.9165478620866452 -7424.7490501644242613 69.995060103172036747 -7354.7539900612518977
14500 14.5 292.69898146197709821 3794.1555959611132494 -7420.1490725636058414 65.339858179915154324 -7354.8092143836911418
14600 14.599999999999999645 325.65686016755341825 3801.2890634420546121 -7427.6136921431252631 72.697120271423131044 -7354.9165718717022173
14700 14.700000000000001066 316.96584837346540553 3788.6736901157041757 -7425.8153936695607626 70.75700597642531875 -7355.058387693135046
14800 14.800000000000000711 307.75195522107730994 3720.4232242011057679 -7423.9420219448620628 68.700167688656506471 -7355.2418542562054427
14900 14.900000000000000355 309.08154572677949545 3711.9998051365464562 -7424.4628050861883821 68.99697519596662687 -7355.4658298902213573
15000 15 309.73002612064050254 3648.0622553653583964 -7424.8708053756981826 69.141736946607835534 -7355.7290684290901481
15100 15.099999999999999645 302.14649123679731701 3758.4332365624204613 -7423.4656717780999315 67.448847236716176212 -7356.0168245413833574
15200 15.200000000000001066 309.43863035299852982 3788.0399903717125198 -7425.4210881250446619 69.07668800780780316 -7356.3444001172365461
15300 15.300000000000000711 312.19991388426154799 3754.3761111785706817 -7426.3867372261938726 69.693095599751188729 -7356.6936416264425134
15400 15.400000000000000355 309.76557614515417072 3796.9060523238617861 -7426.2094269137933225 69.149672859293332294 -7357.0597540545004449
15500 15.5 302.54967537158813684 3802.0380745379484324 -7424.9793748189067628 67.538850946520838647 -7357.440523872385711
15600 15.599999999999999645 300.10256932664572105 3619.1458693207805482 -7424.837108749973595 66.992577908162061817 -7357.84453084181132
15700 15.700000000000001066 307.74751396152680627 3828.1501552260183416 -7426.9443643374916064 68.699176256203543289 -7358.2451880812877789
15800 15.800000000000000711 314.15853118020442025 3829.3730507791947275 -7428.7778834159753387 70.130322185598600981 -7358.6475612303765956
15900 15.900000000000000355 300.1042956692076018 3825.3593525354872327 -7426.0461498561999178 66.992963283531665297 -7359.0531865726679825
16000 16 321.93140699879893418 3892.1143265039127073 -7431.3207202634839632 71.865478902237313719 -7359.4552413612464079
16100 16.100000000000001421 297.40175402267891513 3585.5921286980415061 -7426.2379021104497951 66.389668775885979812 -7359.8482333345637016
16200 16.199999999999999289 285.0568223591172341 3523.1772165637607941 -7423.8576561992258576 63.633881652511078642 -7360.2237745467145942
16300 16.300000000000000711 290.15232701129281168 3585.3526559149299828 -7425.3546609763916422 64.77136272492643343 -7360.5832982514648393
16400 16.399999999999998579 293.04234282645899157 3491.1466589302126522 -7426.3468755123440133 65.416507516881239326 -7360.9303679954628024
16500 16.5 288.84491795775625178 3591.7210050209582732 -7425.7322277469775145 64.479506833544334654 -7361.2527209134332224
16600 16.600000000000001421 306.11372237170661492 3722.7263985781933116 -7429.886230972751946 68.334461250223057505 -7361.5517697225286611
16700 16.699999999999999289 297.3294010690897835 3691.7297090409047087 -7428.1925031950368066 66.373517261785039523 -7361.818985933251497
16800 16.800000000000000711 302.93382513744035123 3704.1567782408092171 -7429.6899415378111371 67.624605570931407783 -7362.0653359668795019
16900 16.899999999999998579 310.90825013599067006 3669.111898872790789 -7431.6885714163572629 69.404754568611934928 -7362.2838168477455838
17000 17 305.33537206893106486 3646.6404121435271009 -7430.6266654224336889 68.160708344956262295 -7362.4659570774774693
17100 17.100000000000001421 284.67091842428584414 3579.7081285478930113 -7426.1618505632550296 63.547735440976587995 -7362.6141151222782355
17200 17.199999999999999289 298.59692663796880652 3617.7586822866123839 -7429.3915755090956736 66.656469872334980664 -7362.7351056367606361
17300 17.300000000000000711 288.57056752578176884 3534.6905487109734167 -7427.2358842195180841 64.418262963725339887 -7362.8176212557928011
17400 17.400000000000002132 287.83486145488950569 3678.5674465528372821 -7427.1088403669682521 64.254029627161955318 -7362.8548107398064531
17500 17.5 291.22994005688769903 3646.4471202191580232 -7427.8847151277159355 65.01192073172340713 -7362.8727943959929689
17600 17.600000000000001421 302.51568291407198785 3597.3888411715383882 -7430.381333119984447 67.531262733052514591 -7362.8500703869322024
17700 17.699999999999999289 283.58628243261262014 3467.6424700792549629 -7426.0905947826395277 63.305609685981551138 -7362.7849850966576923
17800 17.800000000000000711 292.5895914952841963 3493.2296266926769022 -7428.0061684768461419 65.315438809289673827 -7362.6907296675562975
17900 17.900000000000002132 300.83628887804883334 3643.7033388407389793 -7429.7119910031406107 67.156367789469655349 -7362.5556232136705148
18000 18 294.8189618035378885 3719.7513351191073525 -7428.198896079304177 65.813106204796937959 -7362.3857898745072816
18100 18.100000000000001421 287.58849002995219735 3609.3626183943410979 -7426.3867710348822584 64.199031574607829498 -7362.1877394602743152
18200 18.199999999999999289 283.44013323167041563 3547.8539944878702954 -7425.2386188278933332 63.272984468035879502 -7361.9656343598571766
18300 18.300000000000000711 292.54922004154292381 3650.3092426224138762 -7427.0152553994957998 65.306426598011057649 -7361.7088288014847421
18400 18.400000000000002132 291.14126300030574157 3571.4498710325824504 -7426.4192530454756707 64.992125151048895759 -7361.4271278944270307
18500 18.5 284.64914435105595203 3582.2000901980622984 -7424.6633589439134084 63.542874765173294804 -7361.1204841787402984
18600 18.600000000000001421 293.32251159845031907 3696.6662905392904577 -7426.2807042989543334 65.479050227952242835 -7360.8016540710023037
18700 18.699999999999999289 295.20376551963676093 3620.0604974808675252 -7426.3705830352982957 65.899006812005808342 -7360.4715762232926863
18800 18.800000000000000711 304.57001636126494759 3591.3139428150770982 -7428.1109225799746127 67.989856252658881886 -7360.1210663273159298
18900 18.900000000000002132 293.13184992792355388 3709.961470388397629 -7425.1976150800910546 65.43648839035942899 -7359.7611266897320093
19000 19 313.24277498275699827 3790.527501739348736 -7429.3363629153791408 69.925895850495805917 -7359.4104670648830506
19100 19.100000000000001421 304.82513127158182442 3666.2571078924984249 -7427.0973934921694308 68.046806133305636877 -7359.050587358863595
19200 19.199999999999999289 299.73761753005646824 3670.1072355744659035 -7425.6015804711323653 66.911108890017416684 -7358.6904715811151618
19300 19.300000000000000711 301.60974820924735695 3670.9961557585420451 -7425.674341930236551 67.32902887204677711 -7358.345313058190186
19400 19.400000000000002132 302.92731287433571197 3704.1137707034113191 -7425.6301955083163193 67.623151823653032011 -7358.0070436846635857
19500 19.5 321.35668928275794087 3862.1614230337254412 -7429.4163915798244489 71.737183361637761436 -7357.6792082181864316
19600 19.600000000000001421 302.83398299915046437 3637.8363455684439032 -7424.9733096563777508 67.602317583717876914 -7357.3709920726596465
19700 19.699999999999999289 293.8936185954300413 3721.5323532917468583 -7422.678670967115977 65.606539739537922173 -7357.0721312275782111
19800 19.800000000000000711 307.36584951621853179 3800.3560982674439401 -7425.4198273940701256 68.613976435540692478 -7356.8058509585298452
19900 19.900000000000002132 312.20575745990123551 3695.7171720939441002 -7426.2580082884878721 69.694400074408576984 -7356.5636082140790677
20000 20 312.00255700091565814 3628.6520711907251098 -7425.990520069073682 69.6490391745998636 -7356.3414808944735341
20100 20.100000000000001421 300.28848871205741489 3712.2643745402820059 -7423.1784262895089341 67.034081114681683289 -7356.1443451748273219
20200 20.199999999999999289 305.12189276260568249 3798.0584640197771478 -7424.0964004838551773 68.113052874718633234 -7355.9833476091362172
20300 20.300000000000000711 300.53166028103817098 3690.1299916241082428 -7422.9430323796532321 67.088364856125636493 -7355.8546675235274961
20400 20.400000000000002132 315.45495507770681343 3849.8752819704764079 -7426.175638766450902 70.419725835658326218 -7355.7559129307928742
20500 20.5 305.17353435357375702 3794.9467002997380405 -7423.8169095370858486 68.124580944318267939 -7355.692328592767808
20600 20.600000000000001421 311.61125428305916785 3948.2448901049824599 -7425.2195570705052887 69.561687780473192788 -7355.6578692900320675
20700 20.699999999999999289 303.89725975836836369 3715.0143867896922529 -7423.5053485674261537 67.839675268757588356 -7355.6656732986684801
20800 20.800000000000000711 303.97454373408737638 3642.7940605729613708 -7423.5656041022912177 67.856927546124040873 -7355.70867655616712
20900 20.900000000000002132 319.37157058971774859 3740.981771529053276 -7427.0783602161955059 71.294040808747141114 -7355.7843194074484927
21000 21 308.50553979953531325 3750.1457463196047684 -7424.7572669362098168 68.868392085055418761 -7355.8888748511544691
21100 21.100000000000001421 308.04853445002709122 3694.3680231204434676 -7424.7990499435145466 68.766373743292902532 -7356.0326762002214309
21200 21.199999999999999289 311.63825020547847089 3814.5197947874285092 -7425.772113344047284 69.56771414152680677 -7356.2043992025201078
21300 21.300000000000000711 312.89805438648875224 3822.9692444419765707 -7426.2519129348520437 69.848943089132035311 -7356.402969845719781
21400 21.400000000000002132 303.08654789150779152 3654.0550793931356566 -7424.2938034701573997 67.658698218065921992 -7356.6351052520913072
21500 21.5 291.20141447592442319 3579.7237762358654436 -7421.8927573322043827 65.005552901520061937 -7356.8872044306845055
21600 21.600000000000001421 299.73699735323509685 3620.9242419288907513 -7424.0727047873997435 66.910970446537518797 -7357.1617343408624947
21700 21.699999999999999289 300.83580012221131028 3582.8421417082458902 -7424.6108751843639766 67.156258683394369768 -7357.4546165009696779
21800 21.800000000000000711 319.79841895393218465 3831.5056660899040253 -7429.1430668407583653 71.389327138213658941 -7357.7537397025444079
21900 21.900000000000002132 307.11677174000993773 3683.191484496103385 -7426.6307308313616886 68.558374238047733229 -7358.072356593313998
22000 22 311.00840182095902264 3566.4224290021106754 -7427.8294613602711252 69.427111656633314851 -7358.4023497036378103
22100 22.100000000000001421 308.81777412347355494 3649.7282619346824504 -7427.6618419940841704 68.938092862089646928 -7358.7237491319947367
22200 22.199999999999999289 301.68692217537005718 3629.482468975248139 -7426.3949703648895593 67.346256591721271434 -7359.0487137731679468
22300 22.300000000000000711 303.78570455088708968 3735.1750119394660032 -7427.18975548400158 67.814772546514930696 -7359.374982937486493
22400 22.400000000000002132 307.66566778992927311 3838.4205146990102548 -7428.3697714638865364 68.680905549493047602 -7359.6888659143933182
22500 22.5 301.42841881824529082 3733.4927260918070715 -7427.2883529714963515 67.288550300400416404 -7359.9998026710954946
22600 22.600000000000001421 307.40264671512255745 3702.1493771142718288 -7428.9174219741125853 68.622190757796957428 -7360.2952312163151873
22700 22.699999999999999289 304.15811640114350212 3632.8856914368166144 -7428.4777556860271943 67.897906889377111384 -7360.5798487966503671
22800 22.800000000000000711 291.31013557535328573 3517.3996885559386101 -7425.8760423510466353 65.029822959387587389 -7360.8462193916593606
